DeSO.1,Kon,UtlBakgrund,values,Year
0180C1550,Kvinnor,Svensk,856,2019
0180C1550,Kvinnor,Utländsk,151,2019
0180C1550,Män,Svensk,884,2019
0180C1550,Män,Utländsk,167,2019
0180C1550,Totalt,Svensk,1740,2019
0180C1550,Totalt,Utländsk,318,2019
0180C1560,Kvinnor,Svensk,188,2019
0180C1560,Kvinnor,Utländsk,774,2019
0180C1560,Män,Svensk,194,2019
0180C1560,Män,Utländsk,836,2019
0180C1560,Totalt,Svensk,382,2019
0180C1560,Totalt,Utländsk,1610,2019
0180C1570,Kvinnor,Svensk,680,2019
0180C1570,Kvinnor,Utländsk,185,2019
0180C1570,Män,Svensk,657,2019
0180C1570,Män,Utländsk,188,2019
0180C1570,Totalt,Svensk,1337,2019
0180C1570,Totalt,Utländsk,373,2019
0180C1580,Kvinnor,Svensk,628,2019
0180C1580,Kvinnor,Utländsk,203,2019
0180C1580,Män,Svensk,570,2019
0180C1580,Män,Utländsk,232,2019
0180C1580,Totalt,Svensk,1198,2019
0180C1580,Totalt,Utländsk,435,2019
0180C1590,Kvinnor,Svensk,241,2019
0180C1590,Kvinnor,Utländsk,952,2019
0180C1590,Män,Svensk,243,2019
0180C1590,Män,Utländsk,1067,2019
0180C1590,Totalt,Svensk,484,2019
0180C1590,Totalt,Utländsk,2019,2019
0180C1600,Kvinnor,Svensk,486,2019
0180C1600,Kvinnor,Utländsk,423,2019
0180C1600,Män,Svensk,538,2019
0180C1600,Män,Utländsk,446,2019
0180C1600,Totalt,Svensk,1024,2019
0180C1600,Totalt,Utländsk,869,2019
0180C1610,Kvinnor,Svensk,722,2019
0180C1610,Kvinnor,Utländsk,403,2019
0180C1610,Män,Svensk,717,2019
0180C1610,Män,Utländsk,377,2019
0180C1610,Totalt,Svensk,1439,2019
0180C1610,Totalt,Utländsk,780,2019
0180C1620,Kvinnor,Svensk,613,2019
0180C1620,Kvinnor,Utländsk,95,2019
0180C1620,Män,Svensk,684,2019
0180C1620,Män,Utländsk,85,2019
0180C1620,Totalt,Svensk,1297,2019
0180C1620,Totalt,Utländsk,180,2019
0180C1630,Kvinnor,Svensk,688,2019
0180C1630,Kvinnor,Utländsk,102,2019
0180C1630,Män,Svensk,702,2019
0180C1630,Män,Utländsk,135,2019
0180C1630,Totalt,Svensk,1390,2019
0180C1630,Totalt,Utländsk,237,2019
0180C1640,Kvinnor,Svensk,611,2019
0180C1640,Kvinnor,Utländsk,227,2019
0180C1640,Män,Svensk,673,2019
0180C1640,Män,Utländsk,196,2019
0180C1640,Totalt,Svensk,1284,2019
0180C1640,Totalt,Utländsk,423,2019
0180C1650,Kvinnor,Svensk,817,2019
0180C1650,Kvinnor,Utländsk,143,2019
0180C1650,Män,Svensk,922,2019
0180C1650,Män,Utländsk,127,2019
0180C1650,Totalt,Svensk,1739,2019
0180C1650,Totalt,Utländsk,270,2019
0180C1660,Kvinnor,Svensk,144,2019
0180C1660,Kvinnor,Utländsk,653,2019
0180C1660,Män,Svensk,123,2019
0180C1660,Män,Utländsk,685,2019
0180C1660,Totalt,Svensk,267,2019
0180C1660,Totalt,Utländsk,1338,2019
0180C1670,Kvinnor,Svensk,809,2019
0180C1670,Kvinnor,Utländsk,130,2019
0180C1670,Män,Svensk,866,2019
0180C1670,Män,Utländsk,122,2019
0180C1670,Totalt,Svensk,1675,2019
0180C1670,Totalt,Utländsk,252,2019
0180C1680,Kvinnor,Svensk,69,2019
0180C1680,Kvinnor,Utländsk,779,2019
0180C1680,Män,Svensk,72,2019
0180C1680,Män,Utländsk,818,2019
0180C1680,Totalt,Svensk,141,2019
0180C1680,Totalt,Utländsk,1597,2019
0180C1690,Kvinnor,Svensk,330,2019
0180C1690,Kvinnor,Utländsk,435,2019
0180C1690,Män,Svensk,361,2019
0180C1690,Män,Utländsk,501,2019
0180C1690,Totalt,Svensk,691,2019
0180C1690,Totalt,Utländsk,936,2019
0180C1700,Kvinnor,Svensk,814,2019
0180C1700,Kvinnor,Utländsk,133,2019
0180C1700,Män,Svensk,908,2019
0180C1700,Män,Utländsk,122,2019
0180C1700,Totalt,Svensk,1722,2019
0180C1700,Totalt,Utländsk,255,2019
0180C1710,Kvinnor,Svensk,814,2019
0180C1710,Kvinnor,Utländsk,284,2019
0180C1710,Män,Svensk,762,2019
0180C1710,Män,Utländsk,266,2019
0180C1710,Totalt,Svensk,1576,2019
0180C1710,Totalt,Utländsk,550,2019
0180C1720,Kvinnor,Svensk,221,2019
0180C1720,Kvinnor,Utländsk,740,2019
0180C1720,Män,Svensk,206,2019
0180C1720,Män,Utländsk,832,2019
0180C1720,Totalt,Svensk,427,2019
0180C1720,Totalt,Utländsk,1572,2019
0180C1730,Kvinnor,Svensk,386,2019
0180C1730,Kvinnor,Utländsk,529,2019
0180C1730,Män,Svensk,347,2019
0180C1730,Män,Utländsk,553,2019
0180C1730,Totalt,Svensk,733,2019
0180C1730,Totalt,Utländsk,1082,2019
0180C1740,Kvinnor,Svensk,632,2019
0180C1740,Kvinnor,Utländsk,166,2019
0180C1740,Män,Svensk,586,2019
0180C1740,Män,Utländsk,125,2019
0180C1740,Totalt,Svensk,1218,2019
0180C1740,Totalt,Utländsk,291,2019
0180C1750,Kvinnor,Svensk,589,2019
0180C1750,Kvinnor,Utländsk,219,2019
0180C1750,Män,Svensk,555,2019
0180C1750,Män,Utländsk,211,2019
0180C1750,Totalt,Svensk,1144,2019
0180C1750,Totalt,Utländsk,430,2019
0180C1760,Kvinnor,Svensk,533,2019
0180C1760,Kvinnor,Utländsk,172,2019
0180C1760,Män,Svensk,499,2019
0180C1760,Män,Utländsk,179,2019
0180C1760,Totalt,Svensk,1032,2019
0180C1760,Totalt,Utländsk,351,2019
0180C1770,Kvinnor,Svensk,690,2019
0180C1770,Kvinnor,Utländsk,237,2019
0180C1770,Män,Svensk,743,2019
0180C1770,Män,Utländsk,250,2019
0180C1770,Totalt,Svensk,1433,2019
0180C1770,Totalt,Utländsk,487,2019
0180C1780,Kvinnor,Svensk,146,2019
0180C1780,Kvinnor,Utländsk,862,2019
0180C1780,Män,Svensk,130,2019
0180C1780,Män,Utländsk,865,2019
0180C1780,Totalt,Svensk,276,2019
0180C1780,Totalt,Utländsk,1727,2019
0180C1790,Kvinnor,Svensk,825,2019
0180C1790,Kvinnor,Utländsk,190,2019
0180C1790,Män,Svensk,789,2019
0180C1790,Män,Utländsk,174,2019
0180C1790,Totalt,Svensk,1614,2019
0180C1790,Totalt,Utländsk,364,2019
0180C1800,Kvinnor,Svensk,562,2019
0180C1800,Kvinnor,Utländsk,193,2019
0180C1800,Män,Svensk,471,2019
0180C1800,Män,Utländsk,188,2019
0180C1800,Totalt,Svensk,1033,2019
0180C1800,Totalt,Utländsk,381,2019
0180C1810,Kvinnor,Svensk,700,2019
0180C1810,Kvinnor,Utländsk,63,2019
0180C1810,Män,Svensk,690,2019
0180C1810,Män,Utländsk,67,2019
0180C1810,Totalt,Svensk,1390,2019
0180C1810,Totalt,Utländsk,130,2019
0180C1820,Kvinnor,Svensk,1004,2019
0180C1820,Kvinnor,Utländsk,214,2019
0180C1820,Män,Svensk,890,2019
0180C1820,Män,Utländsk,185,2019
0180C1820,Totalt,Svensk,1894,2019
0180C1820,Totalt,Utländsk,399,2019
0180C1830,Kvinnor,Svensk,873,2019
0180C1830,Kvinnor,Utländsk,139,2019
0180C1830,Män,Svensk,936,2019
0180C1830,Män,Utländsk,188,2019
0180C1830,Totalt,Svensk,1809,2019
0180C1830,Totalt,Utländsk,327,2019
0180C1840,Kvinnor,Svensk,696,2019
0180C1840,Kvinnor,Utländsk,220,2019
0180C1840,Män,Svensk,676,2019
0180C1840,Män,Utländsk,207,2019
0180C1840,Totalt,Svensk,1372,2019
0180C1840,Totalt,Utländsk,427,2019
0180C1850,Kvinnor,Svensk,581,2019
0180C1850,Kvinnor,Utländsk,145,2019
0180C1850,Män,Svensk,550,2019
0180C1850,Män,Utländsk,148,2019
0180C1850,Totalt,Svensk,1131,2019
0180C1850,Totalt,Utländsk,293,2019
0180C1860,Kvinnor,Svensk,291,2019
0180C1860,Kvinnor,Utländsk,908,2019
0180C1860,Män,Svensk,284,2019
0180C1860,Män,Utländsk,902,2019
0180C1860,Totalt,Svensk,575,2019
0180C1860,Totalt,Utländsk,1810,2019
0180C1870,Kvinnor,Svensk,955,2019
0180C1870,Kvinnor,Utländsk,909,2019
0180C1870,Män,Svensk,911,2019
0180C1870,Män,Utländsk,917,2019
0180C1870,Totalt,Svensk,1866,2019
0180C1870,Totalt,Utländsk,1826,2019
0180C1880,Kvinnor,Svensk,731,2019
0180C1880,Kvinnor,Utländsk,260,2019
0180C1880,Män,Svensk,739,2019
0180C1880,Män,Utländsk,250,2019
0180C1880,Totalt,Svensk,1470,2019
0180C1880,Totalt,Utländsk,510,2019
0180C1890,Kvinnor,Svensk,732,2019
0180C1890,Kvinnor,Utländsk,127,2019
0180C1890,Män,Svensk,781,2019
0180C1890,Män,Utländsk,100,2019
0180C1890,Totalt,Svensk,1513,2019
0180C1890,Totalt,Utländsk,227,2019
0180C1900,Kvinnor,Svensk,514,2019
0180C1900,Kvinnor,Utländsk,251,2019
0180C1900,Män,Svensk,526,2019
0180C1900,Män,Utländsk,281,2019
0180C1900,Totalt,Svensk,1040,2019
0180C1900,Totalt,Utländsk,532,2019
0180C1910,Kvinnor,Svensk,290,2019
0180C1910,Kvinnor,Utländsk,612,2019
0180C1910,Män,Svensk,278,2019
0180C1910,Män,Utländsk,571,2019
0180C1910,Totalt,Svensk,568,2019
0180C1910,Totalt,Utländsk,1183,2019
0180C1920,Kvinnor,Svensk,702,2019
0180C1920,Kvinnor,Utländsk,266,2019
0180C1920,Män,Svensk,723,2019
0180C1920,Män,Utländsk,255,2019
0180C1920,Totalt,Svensk,1425,2019
0180C1920,Totalt,Utländsk,521,2019
0180C1930,Kvinnor,Svensk,1056,2019
0180C1930,Kvinnor,Utländsk,263,2019
0180C1930,Män,Svensk,1026,2019
0180C1930,Män,Utländsk,227,2019
0180C1930,Totalt,Svensk,2082,2019
0180C1930,Totalt,Utländsk,490,2019
0180C1940,Kvinnor,Svensk,839,2019
0180C1940,Kvinnor,Utländsk,338,2019
0180C1940,Män,Svensk,731,2019
0180C1940,Män,Utländsk,323,2019
0180C1940,Totalt,Svensk,1570,2019
0180C1940,Totalt,Utländsk,661,2019
0180C1950,Kvinnor,Svensk,712,2019
0180C1950,Kvinnor,Utländsk,302,2019
0180C1950,Män,Svensk,698,2019
0180C1950,Män,Utländsk,325,2019
0180C1950,Totalt,Svensk,1410,2019
0180C1950,Totalt,Utländsk,627,2019
0180C1960,Kvinnor,Svensk,559,2019
0180C1960,Kvinnor,Utländsk,82,2019
0180C1960,Män,Svensk,547,2019
0180C1960,Män,Utländsk,72,2019
0180C1960,Totalt,Svensk,1106,2019
0180C1960,Totalt,Utländsk,154,2019
0180C1970,Kvinnor,Svensk,641,2019
0180C1970,Kvinnor,Utländsk,119,2019
0180C1970,Män,Svensk,607,2019
0180C1970,Män,Utländsk,119,2019
0180C1970,Totalt,Svensk,1248,2019
0180C1970,Totalt,Utländsk,238,2019
0180C1980,Kvinnor,Svensk,672,2019
0180C1980,Kvinnor,Utländsk,302,2019
0180C1980,Män,Svensk,500,2019
0180C1980,Män,Utländsk,304,2019
0180C1980,Totalt,Svensk,1172,2019
0180C1980,Totalt,Utländsk,606,2019
0180C1990,Kvinnor,Svensk,637,2019
0180C1990,Kvinnor,Utländsk,136,2019
0180C1990,Män,Svensk,643,2019
0180C1990,Män,Utländsk,126,2019
0180C1990,Totalt,Svensk,1280,2019
0180C1990,Totalt,Utländsk,262,2019
0180C2000,Kvinnor,Svensk,569,2019
0180C2000,Kvinnor,Utländsk,185,2019
0180C2000,Män,Svensk,548,2019
0180C2000,Män,Utländsk,242,2019
0180C2000,Totalt,Svensk,1117,2019
0180C2000,Totalt,Utländsk,427,2019
0180C2010,Kvinnor,Svensk,410,2019
0180C2010,Kvinnor,Utländsk,684,2019
0180C2010,Män,Svensk,389,2019
0180C2010,Män,Utländsk,693,2019
0180C2010,Totalt,Svensk,799,2019
0180C2010,Totalt,Utländsk,1377,2019
0180C2020,Kvinnor,Svensk,462,2019
0180C2020,Kvinnor,Utländsk,282,2019
0180C2020,Män,Svensk,424,2019
0180C2020,Män,Utländsk,240,2019
0180C2020,Totalt,Svensk,886,2019
0180C2020,Totalt,Utländsk,522,2019
0180C2030,Kvinnor,Svensk,822,2019
0180C2030,Kvinnor,Utländsk,453,2019
0180C2030,Män,Svensk,833,2019
0180C2030,Män,Utländsk,444,2019
0180C2030,Totalt,Svensk,1655,2019
0180C2030,Totalt,Utländsk,897,2019
0180C2040,Kvinnor,Svensk,322,2019
0180C2040,Kvinnor,Utländsk,444,2019
0180C2040,Män,Svensk,280,2019
0180C2040,Män,Utländsk,475,2019
0180C2040,Totalt,Svensk,602,2019
0180C2040,Totalt,Utländsk,919,2019
0180C2050,Kvinnor,Svensk,770,2019
0180C2050,Kvinnor,Utländsk,205,2019
0180C2050,Män,Svensk,688,2019
0180C2050,Män,Utländsk,180,2019
0180C2050,Totalt,Svensk,1458,2019
0180C2050,Totalt,Utländsk,385,2019
0180C2060,Kvinnor,Svensk,273,2019
0180C2060,Kvinnor,Utländsk,651,2019
0180C2060,Män,Svensk,234,2019
0180C2060,Män,Utländsk,744,2019
0180C2060,Totalt,Svensk,507,2019
0180C2060,Totalt,Utländsk,1395,2019
0180C2070,Kvinnor,Svensk,618,2019
0180C2070,Kvinnor,Utländsk,403,2019
0180C2070,Män,Svensk,612,2019
0180C2070,Män,Utländsk,388,2019
0180C2070,Totalt,Svensk,1230,2019
0180C2070,Totalt,Utländsk,791,2019
0180C2080,Kvinnor,Svensk,700,2019
0180C2080,Kvinnor,Utländsk,192,2019
0180C2080,Män,Svensk,588,2019
0180C2080,Män,Utländsk,169,2019
0180C2080,Totalt,Svensk,1288,2019
0180C2080,Totalt,Utländsk,361,2019
0180C2090,Kvinnor,Svensk,724,2019
0180C2090,Kvinnor,Utländsk,265,2019
0180C2090,Män,Svensk,702,2019
0180C2090,Män,Utländsk,251,2019
0180C2090,Totalt,Svensk,1426,2019
0180C2090,Totalt,Utländsk,516,2019
0180C2100,Kvinnor,Svensk,683,2019
0180C2100,Kvinnor,Utländsk,131,2019
0180C2100,Män,Svensk,532,2019
0180C2100,Män,Utländsk,111,2019
0180C2100,Totalt,Svensk,1215,2019
0180C2100,Totalt,Utländsk,242,2019
0180C2110,Kvinnor,Svensk,925,2019
0180C2110,Kvinnor,Utländsk,444,2019
0180C2110,Män,Svensk,904,2019
0180C2110,Män,Utländsk,483,2019
0180C2110,Totalt,Svensk,1829,2019
0180C2110,Totalt,Utländsk,927,2019
0180C2120,Kvinnor,Svensk,782,2019
0180C2120,Kvinnor,Utländsk,119,2019
0180C2120,Män,Svensk,759,2019
0180C2120,Män,Utländsk,112,2019
0180C2120,Totalt,Svensk,1541,2019
0180C2120,Totalt,Utländsk,231,2019
0180C2130,Kvinnor,Svensk,744,2019
0180C2130,Kvinnor,Utländsk,164,2019
0180C2130,Män,Svensk,627,2019
0180C2130,Män,Utländsk,169,2019
0180C2130,Totalt,Svensk,1371,2019
0180C2130,Totalt,Utländsk,333,2019
0180C2140,Kvinnor,Svensk,684,2019
0180C2140,Kvinnor,Utländsk,391,2019
0180C2140,Män,Svensk,659,2019
0180C2140,Män,Utländsk,404,2019
0180C2140,Totalt,Svensk,1343,2019
0180C2140,Totalt,Utländsk,795,2019
0180C2150,Kvinnor,Svensk,463,2019
0180C2150,Kvinnor,Utländsk,763,2019
0180C2150,Män,Svensk,379,2019
0180C2150,Män,Utländsk,797,2019
0180C2150,Totalt,Svensk,842,2019
0180C2150,Totalt,Utländsk,1560,2019
0180C2160,Kvinnor,Svensk,283,2019
0180C2160,Kvinnor,Utländsk,623,2019
0180C2160,Män,Svensk,250,2019
0180C2160,Män,Utländsk,638,2019
0180C2160,Totalt,Svensk,533,2019
0180C2160,Totalt,Utländsk,1261,2019
0180C2170,Kvinnor,Svensk,552,2019
0180C2170,Kvinnor,Utländsk,139,2019
0180C2170,Män,Svensk,530,2019
0180C2170,Män,Utländsk,141,2019
0180C2170,Totalt,Svensk,1082,2019
0180C2170,Totalt,Utländsk,280,2019
0180C2180,Kvinnor,Svensk,663,2019
0180C2180,Kvinnor,Utländsk,324,2019
0180C2180,Män,Svensk,574,2019
0180C2180,Män,Utländsk,321,2019
0180C2180,Totalt,Svensk,1237,2019
0180C2180,Totalt,Utländsk,645,2019
0180C2190,Kvinnor,Svensk,683,2019
0180C2190,Kvinnor,Utländsk,126,2019
0180C2190,Män,Svensk,719,2019
0180C2190,Män,Utländsk,132,2019
0180C2190,Totalt,Svensk,1402,2019
0180C2190,Totalt,Utländsk,258,2019
0180C2200,Kvinnor,Svensk,561,2019
0180C2200,Kvinnor,Utländsk,371,2019
0180C2200,Män,Svensk,449,2019
0180C2200,Män,Utländsk,312,2019
0180C2200,Totalt,Svensk,1010,2019
0180C2200,Totalt,Utländsk,683,2019
0180C2210,Kvinnor,Svensk,394,2019
0180C2210,Kvinnor,Utländsk,375,2019
0180C2210,Män,Svensk,368,2019
0180C2210,Män,Utländsk,376,2019
0180C2210,Totalt,Svensk,762,2019
0180C2210,Totalt,Utländsk,751,2019
0180C2220,Kvinnor,Svensk,462,2019
0180C2220,Kvinnor,Utländsk,468,2019
0180C2220,Män,Svensk,418,2019
0180C2220,Män,Utländsk,515,2019
0180C2220,Totalt,Svensk,880,2019
0180C2220,Totalt,Utländsk,983,2019
0180C2230,Kvinnor,Svensk,589,2019
0180C2230,Kvinnor,Utländsk,169,2019
0180C2230,Män,Svensk,523,2019
0180C2230,Män,Utländsk,167,2019
0180C2230,Totalt,Svensk,1112,2019
0180C2230,Totalt,Utländsk,336,2019
0180C2240,Kvinnor,Svensk,761,2019
0180C2240,Kvinnor,Utländsk,170,2019
0180C2240,Män,Svensk,703,2019
0180C2240,Män,Utländsk,150,2019
0180C2240,Totalt,Svensk,1464,2019
0180C2240,Totalt,Utländsk,320,2019
0180C2250,Kvinnor,Svensk,298,2019
0180C2250,Kvinnor,Utländsk,948,2019
0180C2250,Män,Svensk,240,2019
0180C2250,Män,Utländsk,1100,2019
0180C2250,Totalt,Svensk,538,2019
0180C2250,Totalt,Utländsk,2048,2019
0180C2260,Kvinnor,Svensk,481,2019
0180C2260,Kvinnor,Utländsk,377,2019
0180C2260,Män,Svensk,427,2019
0180C2260,Män,Utländsk,341,2019
0180C2260,Totalt,Svensk,908,2019
0180C2260,Totalt,Utländsk,718,2019
0180C2270,Kvinnor,Svensk,689,2019
0180C2270,Kvinnor,Utländsk,273,2019
0180C2270,Män,Svensk,637,2019
0180C2270,Män,Utländsk,225,2019
0180C2270,Totalt,Svensk,1326,2019
0180C2270,Totalt,Utländsk,498,2019
0180C2280,Kvinnor,Svensk,616,2019
0180C2280,Kvinnor,Utländsk,462,2019
0180C2280,Män,Svensk,584,2019
0180C2280,Män,Utländsk,504,2019
0180C2280,Totalt,Svensk,1200,2019
0180C2280,Totalt,Utländsk,966,2019
0180C2290,Kvinnor,Svensk,550,2019
0180C2290,Kvinnor,Utländsk,485,2019
0180C2290,Män,Svensk,536,2019
0180C2290,Män,Utländsk,548,2019
0180C2290,Totalt,Svensk,1086,2019
0180C2290,Totalt,Utländsk,1033,2019
0180C2300,Kvinnor,Svensk,958,2019
0180C2300,Kvinnor,Utländsk,269,2019
0180C2300,Män,Svensk,951,2019
0180C2300,Män,Utländsk,275,2019
0180C2300,Totalt,Svensk,1909,2019
0180C2300,Totalt,Utländsk,544,2019
0180C2310,Kvinnor,Svensk,645,2019
0180C2310,Kvinnor,Utländsk,223,2019
0180C2310,Män,Svensk,625,2019
0180C2310,Män,Utländsk,218,2019
0180C2310,Totalt,Svensk,1270,2019
0180C2310,Totalt,Utländsk,441,2019
0180C2320,Kvinnor,Svensk,818,2019
0180C2320,Kvinnor,Utländsk,206,2019
0180C2320,Män,Svensk,765,2019
0180C2320,Män,Utländsk,209,2019
0180C2320,Totalt,Svensk,1583,2019
0180C2320,Totalt,Utländsk,415,2019
0180C2330,Kvinnor,Svensk,804,2019
0180C2330,Kvinnor,Utländsk,200,2019
0180C2330,Män,Svensk,702,2019
0180C2330,Män,Utländsk,208,2019
0180C2330,Totalt,Svensk,1506,2019
0180C2330,Totalt,Utländsk,408,2019
0180C2340,Kvinnor,Svensk,311,2019
0180C2340,Kvinnor,Utländsk,753,2019
0180C2340,Män,Svensk,292,2019
0180C2340,Män,Utländsk,801,2019
0180C2340,Totalt,Svensk,603,2019
0180C2340,Totalt,Utländsk,1554,2019
0180C2350,Kvinnor,Svensk,725,2019
0180C2350,Kvinnor,Utländsk,205,2019
0180C2350,Män,Svensk,697,2019
0180C2350,Män,Utländsk,214,2019
0180C2350,Totalt,Svensk,1422,2019
0180C2350,Totalt,Utländsk,419,2019
0180C2360,Kvinnor,Svensk,541,2019
0180C2360,Kvinnor,Utländsk,223,2019
0180C2360,Män,Svensk,637,2019
0180C2360,Män,Utländsk,221,2019
0180C2360,Totalt,Svensk,1178,2019
0180C2360,Totalt,Utländsk,444,2019
0180C2370,Kvinnor,Svensk,692,2019
0180C2370,Kvinnor,Utländsk,183,2019
0180C2370,Män,Svensk,607,2019
0180C2370,Män,Utländsk,156,2019
0180C2370,Totalt,Svensk,1299,2019
0180C2370,Totalt,Utländsk,339,2019
0180C2380,Kvinnor,Svensk,603,2019
0180C2380,Kvinnor,Utländsk,156,2019
0180C2380,Män,Svensk,629,2019
0180C2380,Män,Utländsk,179,2019
0180C2380,Totalt,Svensk,1232,2019
0180C2380,Totalt,Utländsk,335,2019
0180C2390,Kvinnor,Svensk,642,2019
0180C2390,Kvinnor,Utländsk,478,2019
0180C2390,Män,Svensk,668,2019
0180C2390,Män,Utländsk,476,2019
0180C2390,Totalt,Svensk,1310,2019
0180C2390,Totalt,Utländsk,954,2019
0180C2400,Kvinnor,Svensk,516,2019
0180C2400,Kvinnor,Utländsk,171,2019
0180C2400,Män,Svensk,530,2019
0180C2400,Män,Utländsk,188,2019
0180C2400,Totalt,Svensk,1046,2019
0180C2400,Totalt,Utländsk,359,2019
0180C2410,Kvinnor,Svensk,670,2019
0180C2410,Kvinnor,Utländsk,156,2019
0180C2410,Män,Svensk,652,2019
0180C2410,Män,Utländsk,146,2019
0180C2410,Totalt,Svensk,1322,2019
0180C2410,Totalt,Utländsk,302,2019
0180C2420,Kvinnor,Svensk,702,2019
0180C2420,Kvinnor,Utländsk,236,2019
0180C2420,Män,Svensk,605,2019
0180C2420,Män,Utländsk,213,2019
0180C2420,Totalt,Svensk,1307,2019
0180C2420,Totalt,Utländsk,449,2019
0180C2430,Kvinnor,Svensk,838,2019
0180C2430,Kvinnor,Utländsk,290,2019
0180C2430,Män,Svensk,825,2019
0180C2430,Män,Utländsk,259,2019
0180C2430,Totalt,Svensk,1663,2019
0180C2430,Totalt,Utländsk,549,2019
0180C2440,Kvinnor,Svensk,912,2019
0180C2440,Kvinnor,Utländsk,301,2019
0180C2440,Män,Svensk,860,2019
0180C2440,Män,Utländsk,267,2019
0180C2440,Totalt,Svensk,1772,2019
0180C2440,Totalt,Utländsk,568,2019
0180C2450,Kvinnor,Svensk,418,2019
0180C2450,Kvinnor,Utländsk,172,2019
0180C2450,Män,Svensk,457,2019
0180C2450,Män,Utländsk,187,2019
0180C2450,Totalt,Svensk,875,2019
0180C2450,Totalt,Utländsk,359,2019
0180C2460,Kvinnor,Svensk,925,2019
0180C2460,Kvinnor,Utländsk,273,2019
0180C2460,Män,Svensk,860,2019
0180C2460,Män,Utländsk,266,2019
0180C2460,Totalt,Svensk,1785,2019
0180C2460,Totalt,Utländsk,539,2019
0180C2470,Kvinnor,Svensk,523,2019
0180C2470,Kvinnor,Utländsk,243,2019
0180C2470,Män,Svensk,565,2019
0180C2470,Män,Utländsk,376,2019
0180C2470,Totalt,Svensk,1088,2019
0180C2470,Totalt,Utländsk,619,2019
0180C2480,Kvinnor,Svensk,621,2019
0180C2480,Kvinnor,Utländsk,272,2019
0180C2480,Män,Svensk,555,2019
0180C2480,Män,Utländsk,239,2019
0180C2480,Totalt,Svensk,1176,2019
0180C2480,Totalt,Utländsk,511,2019
0180C2490,Kvinnor,Svensk,773,2019
0180C2490,Kvinnor,Utländsk,157,2019
0180C2490,Män,Svensk,639,2019
0180C2490,Män,Utländsk,156,2019
0180C2490,Totalt,Svensk,1412,2019
0180C2490,Totalt,Utländsk,313,2019
0180C2500,Kvinnor,Svensk,242,2019
0180C2500,Kvinnor,Utländsk,678,2019
0180C2500,Män,Svensk,233,2019
0180C2500,Män,Utländsk,700,2019
0180C2500,Totalt,Svensk,475,2019
0180C2500,Totalt,Utländsk,1378,2019
0180C2510,Kvinnor,Svensk,724,2019
0180C2510,Kvinnor,Utländsk,243,2019
0180C2510,Män,Svensk,671,2019
0180C2510,Män,Utländsk,198,2019
0180C2510,Totalt,Svensk,1395,2019
0180C2510,Totalt,Utländsk,441,2019
0180C2520,Kvinnor,Svensk,519,2019
0180C2520,Kvinnor,Utländsk,188,2019
0180C2520,Män,Svensk,501,2019
0180C2520,Män,Utländsk,204,2019
0180C2520,Totalt,Svensk,1020,2019
0180C2520,Totalt,Utländsk,392,2019
0180C2530,Kvinnor,Svensk,737,2019
0180C2530,Kvinnor,Utländsk,230,2019
0180C2530,Män,Svensk,767,2019
0180C2530,Män,Utländsk,200,2019
0180C2530,Totalt,Svensk,1504,2019
0180C2530,Totalt,Utländsk,430,2019
0180C2540,Kvinnor,Svensk,874,2019
0180C2540,Kvinnor,Utländsk,218,2019
0180C2540,Män,Svensk,824,2019
0180C2540,Män,Utländsk,213,2019
0180C2540,Totalt,Svensk,1698,2019
0180C2540,Totalt,Utländsk,431,2019
0180C2550,Kvinnor,Svensk,372,2019
0180C2550,Kvinnor,Utländsk,617,2019
0180C2550,Män,Svensk,359,2019
0180C2550,Män,Utländsk,652,2019
0180C2550,Totalt,Svensk,731,2019
0180C2550,Totalt,Utländsk,1269,2019
0180C2560,Kvinnor,Svensk,649,2019
0180C2560,Kvinnor,Utländsk,158,2019
0180C2560,Män,Svensk,609,2019
0180C2560,Män,Utländsk,139,2019
0180C2560,Totalt,Svensk,1258,2019
0180C2560,Totalt,Utländsk,297,2019
0180C2570,Kvinnor,Svensk,683,2019
0180C2570,Kvinnor,Utländsk,278,2019
0180C2570,Män,Svensk,703,2019
0180C2570,Män,Utländsk,256,2019
0180C2570,Totalt,Svensk,1386,2019
0180C2570,Totalt,Utländsk,534,2019
0180C2580,Kvinnor,Svensk,857,2019
0180C2580,Kvinnor,Utländsk,158,2019
0180C2580,Män,Svensk,900,2019
0180C2580,Män,Utländsk,146,2019
0180C2580,Totalt,Svensk,1757,2019
0180C2580,Totalt,Utländsk,304,2019
0180C2590,Kvinnor,Svensk,782,2019
0180C2590,Kvinnor,Utländsk,203,2019
0180C2590,Män,Svensk,734,2019
0180C2590,Män,Utländsk,193,2019
0180C2590,Totalt,Svensk,1516,2019
0180C2590,Totalt,Utländsk,396,2019
0180C2600,Kvinnor,Svensk,682,2019
0180C2600,Kvinnor,Utländsk,112,2019
0180C2600,Män,Svensk,690,2019
0180C2600,Män,Utländsk,138,2019
0180C2600,Totalt,Svensk,1372,2019
0180C2600,Totalt,Utländsk,250,2019
0180C2610,Kvinnor,Svensk,777,2019
0180C2610,Kvinnor,Utländsk,191,2019
0180C2610,Män,Svensk,801,2019
0180C2610,Män,Utländsk,188,2019
0180C2610,Totalt,Svensk,1578,2019
0180C2610,Totalt,Utländsk,379,2019
0180C2620,Kvinnor,Svensk,968,2019
0180C2620,Kvinnor,Utländsk,283,2019
